trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9900498337491681}",20,0,-144.5763265115212,"{0: 9, 1: 0, 2: 9, 3: 1, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.9801986733067553}",25,0,-202.75898522609293,"{0: 11, 1: 2, 2: 9, 3: 0, 4: 3}",0
3,False,"{'a': 0.5, 'e': 0.9704455335485082}",20,0,-175.29197856105282,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
4,False,"{'a': 0.5, 'e': 0.9607894391523232}",20,0,-157.95923026935253,"{0: 9, 1: 2, 2: 4, 3: 4, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.951229424500714}",35,0,-265.9679764419759,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 5}",0
6,False,"{'a': 0.5, 'e': 0.9417645335842487}",20,0,-127.84789587449201,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
7,False,"{'a': 0.5, 'e': 0.9323938199059483}",20,1,-55.594062344201234,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 1}",1
8,False,"{'a': 0.5, 'e': 0.9231163463866358}",20,0,-71.03708864842557,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.9139311852712282}",20,0,-37.12576900553103,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.9048374180359595}",25,0,-72.73562490718474,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.8958341352965282}",20,0,-114.453187281293,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.8869204367171575}",25,0,-207.74104185769758,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
13,False,"{'a': 0.5, 'e': 0.8780954309205613}",25,0,-91.0516442990311,"{0: 19, 1: 1, 2: 1, 3: 3, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0.8693582353988059}",20,0,-71.43530020990714,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.8607079764250578}",20,0,-76.7812096867312,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.8521437889662113}",25,0,-171.42972335784606,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
17,False,"{'a': 0.5, 'e': 0.8436648165963837}",25,0,-54.459627043869794,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.835270211411272}",30,0,-165.59587331398916,"{0: 17, 1: 1, 2: 10, 3: 0, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.8269591339433623}",25,0,-105.29178672609669,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.8187307530779818}",30,14,-108.67355502075799,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 2}",1
21,False,"{'a': 0.5, 'e': 0.8105842459701871}",20,0,-72.93447281464437,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.8025187979624785}",30,0,-181.89150034405608,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
23,False,"{'a': 0.5, 'e': 0.794533602503334}",20,0,-88.70825552022293,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.7866278610665535}",30,0,-149.76448054140988,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
25,False,"{'a': 0.5, 'e': 0.7788007830714049}",20,0,-14.949037089341623,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
26,False,"{'a': 0.5, 'e': 0.7710515858035663}",20,12,-18.938971120713685,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
27,False,"{'a': 0.5, 'e': 0.7633794943368531}",20,0,-64.24325147797047,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.7557837414557255}",25,0,-138.2475814336033,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
29,False,"{'a': 0.5, 'e': 0.7482635675785653}",35,0,-110.07954423797422,"{0: 22, 1: 2, 2: 9, 3: 2, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.7408182206817179}",20,4,-153.28653093789148,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 3}",1
31,False,"{'a': 0.5, 'e': 0.7334469562242892}",30,0,-134.91862148474596,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
32,False,"{'a': 0.5, 'e': 0.7261490370736909}",25,7,-119.1290389847715,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 1}",1
33,False,"{'a': 0.5, 'e': 0.7189237334319262}",20,0,-25.212919305399204,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.7117703227626097}",20,0,-30.673450264918806,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.7046880897187134}",30,16,4.575894049074789,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.5, 'e': 0.697676326071031}",20,0,-68.57869971465814,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.6907343306373547}",30,0,-56.76136384253211,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
38,False,"{'a': 0.5, 'e': 0.6838614092123558}",35,17,-43.114994876733704,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 0}",1
39,False,"{'a': 0.5, 'e': 0.6770568744981647}",25,9,-47.55385122192544,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.6703200460356393}",20,0,-111.1270215994252,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
41,False,"{'a': 0.5, 'e': 0.6636502501363194}",30,8,-97.00423954330202,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 1}",1
42,False,"{'a': 0.5, 'e': 0.6570468198150567}",20,0,-83.45962264685393,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.6505090947233165}",25,0,-134.31434607193418,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
44,False,"{'a': 0.5, 'e': 0.6440364210831414}",30,0,-106.26355810408333,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.6376281516217733}",25,0,-87.07505641341764,"{0: 17, 1: 4, 2: 1, 3: 2, 4: 1}",0
46,False,"{'a': 0.5, 'e': 0.631283645506926}",25,0,-95.95931813615616,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
47,False,"{'a': 0.5, 'e': 0.6250022682827008}",25,5,-52.588748716036875,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.6187833918061408}",20,0,-110.47761354367678,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.6126263941844161}",25,0,-83.60279244917466,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.6065306597126334}",20,8,-23.111543024254964,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
51,False,"{'a': 0.5, 'e': 0.6004955788122659}",20,0,-94.3512935414298,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.5945205479701944}",20,12,15.094182369604324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.5886049696783552}",35,17,-69.07765466862914,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1
54,False,"{'a': 0.5, 'e': 0.5827482523739896}",30,14,-69.47621209146195,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 1}",1
55,False,"{'a': 0.5, 'e': 0.5769498103804866}",20,0,-51.959001650689075,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.5712090638488149}",20,10,-37.91672758544652,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
57,False,"{'a': 0.5, 'e': 0.5655254386995371}",20,15,-1.6704898153624899,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.559898366565402}",30,0,-25.222013189701254,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.5543272847345071}",20,0,-17.59880231892561,"{0: 15, 1: 4, 2: 0, 3: 1, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.5488116360940265}",30,5,-41.62213245432539,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.5433508690744998}",30,0,-132.7869287184899,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
62,False,"{'a': 0.5, 'e': 0.5379444375946745}",25,13,-56.67175951416552,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
63,False,"{'a': 0.5, 'e': 0.5325918010068972}",25,0,-70.0326328655501,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.5272924240430485}",25,17,4.059825716925305,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.522045776761016}",20,2,-2.2971371276526176,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.5168513344916992}",25,0,-19.347282412111497,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.5117085777865424}",25,0,-58.517835107263124,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.5066169923655895}",25,0,-63.53084435188451,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
69,False,"{'a': 0.5, 'e': 0.5015760690660555}",20,8,-6.159555276843378,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.49658530379140947}",30,17,-37.412822548713905,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
71,False,"{'a': 0.5, 'e': 0.4916441974609651}",20,6,-46.6520654895826,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
72,False,"{'a': 0.5, 'e': 0.4867522559599717}",25,11,8.69111378182429,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.48190899009020244}",25,15,-3.0746764676688967,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.4771139155210344}",25,6,-19.646917031413448,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.4723665527410147}",25,1,-58.661759958365764,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 1}",1
76,False,"{'a': 0.5, 'e': 0.46766642700990924}",25,14,-21.885724069538327,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.46301306831122807}",25,0,-155.56664725394666,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
78,False,"{'a': 0.5, 'e': 0.4584060113052235}",25,2,-18.6023284105401,"{0: 20, 1: 1, 2: 0, 3: 2, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.45384479528235583}",20,11,8.717566792401456,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.44932896411722156}",30,18,-26.80618930354905,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.4448580662229411}",20,16,6.404469238356926,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.5, 'e': 0.44043165450599925}",20,5,-1.2321141891434286,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
83,False,"{'a': 0.5, 'e': 0.43604928632153556}",25,3,-100.87151620872939,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 2}",1
84,False,"{'a': 0.5, 'e': 0.43171052342907973}",30,0,-97.03885247678369,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",1
85,False,"{'a': 0.5, 'e': 0.4274149319487267}",30,0,-26.279902180101722,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
86,False,"{'a': 0.5, 'e': 0.4231620823177488}",20,8,-65.36102021142342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
87,False,"{'a': 0.5, 'e': 0.418951549247639}",30,16,-59.24177157773611,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
88,False,"{'a': 0.5, 'e': 0.4147829116815814}",20,0,17.52307984852756,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.4106557527523455}",30,0,-54.89269093858169,"{0: 23, 1: 1, 2: 4, 3: 2, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.4065696597405991}",30,13,-19.829160812580366,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
91,False,"{'a': 0.5, 'e': 0.40252422403363597}",20,10,-36.48260895107985,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
92,False,"{'a': 0.5, 'e': 0.39851904108451414}",25,18,6.428653582339487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.3945537103716011}",20,5,-2.0353323490284874,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.3906278353585211}",20,6,17.27219397044627,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.3867410234545012}",20,12,-52.28305732913629,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
96,False,"{'a': 0.5, 'e': 0.38289288597511206}",25,15,14.794816979977197,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.37908303810339883}",25,12,-20.059732173031072,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.37531109885139957}",35,2,-47.50347792565013,"{0: 29, 1: 2, 2: 0, 3: 0, 4: 2}",1
99,False,"{'a': 0.5, 'e': 0.3715766910220457}",20,0,-85.28665925153575,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",1
100,False,"{'a': 0.5, 'e': 0.36787944117144233}",20,4,13.510115862992311,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.3642189795715233}",25,12,9.018124826214954,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.3605949401730783}",30,16,-16.69302879177086,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.3570069605691474}",30,10,-149.7702404171503,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",1
104,False,"{'a': 0.5, 'e': 0.35345468195878016}",20,6,17.41644488408571,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.3499377491111553}",20,6,-7.732475449257224,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.3464558103300574}",25,0,28.13176452383028,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
107,False,"{'a': 0.5, 'e': 0.34300851741870664}",25,9,-37.29584464510474,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
108,False,"{'a': 0.5, 'e': 0.3395955256449391}",25,3,-25.48417415863613,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
109,False,"{'a': 0.5, 'e': 0.33621649370673334}",25,0,4.9539516925256,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.33287108369807955}",20,10,-0.37381054193814256,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.32955896107518906}",30,16,-8.708617823103044,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.32627979462303947}",30,20,8.805486453094026,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.3230332564222529}",20,12,15.55726340784354,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.31981902181630384}",20,12,-45.83761821848652,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
115,False,"{'a': 0.5, 'e': 0.31663676937905316}",25,8,10.425405054374837,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.3134861808826053}",20,16,8.177402354621295,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.31036694126548503}",20,10,-0.6775677573385137,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.30727873860113125}",20,0,-136.75210250288941,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
119,False,"{'a': 0.5, 'e': 0.3042212640667041}",30,21,18.357371692311617,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.30119421191220214}",20,0,-75.41821588346488,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
121,False,"{'a': 0.5, 'e': 0.2981972794298874}",20,15,8.345665196259452,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.2952301669240142}",20,0,-52.11260881533277,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
123,False,"{'a': 0.5, 'e': 0.2922925776808594}",30,17,10.65339327252305,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.2893842179390506}",25,3,-57.05293802282334,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
125,False,"{'a': 0.5, 'e': 0.2865047968601901}",20,2,-8.848549714923992,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.2836540264997704}",25,0,-153.37116495044867,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 4}",1
127,False,"{'a': 0.5, 'e': 0.2808316217783798}",20,6,22.436646471081097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.27803730045319414}",20,8,0.04794872385781046,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.27527078308975234}",25,15,-0.35485134987021905,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.2725317930340126}",25,20,9.264515566500803,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.2698200563846868}",30,21,16.03985497927242,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.26713530196585034}",25,7,-13.554931724505668,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
133,False,"{'a': 0.5, 'e': 0.26447726129982396}",30,14,12.990717638644009,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.261845668580326}",20,0,5.209625373783265,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.2592402606458915}",25,10,21.035609631661472,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.2566607769535559}",20,7,0.30941964580460324,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.25410695955280027}",25,11,16.223601133629096,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.25157855305975646}",25,14,18.53781856097903,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.24907530463166816}",30,17,20.68320580561118,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.24659696394160643}",30,18,19.460533689641704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.2441432831534371}",25,0,-49.13550851561177,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
142,False,"{'a': 0.5, 'e': 0.24171401689703645}",20,14,-11.455437647302986,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.23930892224375455}",20,7,-23.49154602496096,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
144,False,"{'a': 0.5, 'e': 0.23692775868212176}",25,19,4.912871898066707,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.23457028809379765}",20,0,30.288206772684358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
146,False,"{'a': 0.5, 'e': 0.23223627472975883}",20,13,15.200922043671905,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.22992548518672384}",25,2,31.35437329541297,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.22763768838381274}",25,9,17.245500597056584,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.22537265553943872}",20,13,1.4634793583641585,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.22313016014842982}",30,13,-8.719800517150688,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.2209099779593782}",20,14,11.764196339355708,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.21871188695221475}",25,13,10.456650947819902,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.21653566731600707}",20,4,6.401446929713497,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.21438110142697794}",20,16,6.165601747986138,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.21224797382674304}",30,14,-18.63400416453573,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.21013607120076472}",20,13,5.487864167918566,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.20804518235702046}",25,0,-24.483927624759563,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
158,False,"{'a': 0.5, 'e': 0.20597509820488344}",20,4,-8.642129468060542,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.20392561173421342}",25,8,26.25900311743867,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.20189651799465538}",20,15,-4.475626250069862,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.1998876140751445}",25,11,19.801290454147807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.19789869908361465}",25,12,-0.22426647456537951,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.19592957412690934}",20,4,17.781371704553234,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.19398004229089189}",20,2,-3.696571563928523,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.19204990862075408}",20,11,-17.906975120332355,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.1901389801015205}",30,0,-25.101308494144522,"{0: 26, 1: 0, 2: 2, 3: 2, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.1882470656387468}",35,20,16.559043872056602,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.18637397603940997}",20,6,-69.38987465647621,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
169,False,"{'a': 0.5, 'e': 0.18451952399298926}",20,0,14.261892127187046,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
170,False,"{'a': 0.5, 'e': 0.18268352405273466}",25,9,0.9285739208315473,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.1808657926171221}",20,12,2.9863859397434673,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.17906614791149322}",30,10,-51.493777816003686,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
173,False,"{'a': 0.5, 'e': 0.17728440996987782}",25,13,17.846332843280525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.17552040061699686}",20,2,28.43623934034044,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.17377394345044514}",25,13,0.6392350387441246,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.17204486382305054}",25,0,22.63967463163616,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.17033298882540943}",20,11,8.54420906326138,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.1686381472685955}",30,0,24.54746470486297,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.1669601696670407}",20,6,27.6340643646991,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.16529888822158653}",20,16,7.20384001126186,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.16365413680270405}",30,4,-19.842886116686387,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 1}",1
182,False,"{'a': 0.5, 'e': 0.16202575093388075}",25,7,-53.31044041453933,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
183,False,"{'a': 0.5, 'e': 0.16041356777517274}",25,17,0.6527658900774778,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.15881742610692068}",30,0,-6.425837924342165,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
